coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
positive,yes,HTC_Speaker,4,"@TexansCheer... but seriously, this is just ri-dic-cu-lous 
#Coachella2015 #Wow http://t.co/gK1q3nIYf3",,2015-01-06 11:25:29 -0800,552546512295985152,"Houston, TX",
positive,yes,ZofiatheWitch,0,Take me to #Coachella2015 pleaseeee!,,2015-01-06 11:25:25 -0800,552546495875252224,Hobbiton,Baghdad
positive,yes,AaronMuyChingon,1,super psyched for #coachella2015 its unbelieveable,,2015-01-06 11:25:16 -0800,552546460123013120, Cathedral City CA,Pacific Time (US & Canada)
positive,yes,chelseadayanna,0,“@AniCaribbean: That #Coachella2015 lineup tho http://t.co/KQXZLryxvd” @LenissaHueHue FKA FKA!!!!!!!,,2015-01-06 11:25:05 -0800,552546413658509312,"Naples, Fl",Eastern Time (US & Canada)
positive,yes,MissKubo,0,Thank the Coachella gods I have a job in which I work from a computer with Internet access #thisishappening #Coachella2015,,2015-01-06 11:24:55 -0800,552546370759192576,,Pacific Time (US & Canada)
positive,yes,krysta_rosee,0,“@FreeConcerts: Thoughts on the #Coachella2015 line-up? http://t.co/fbEJzuE6Yb” Lemme get a ticket!?!? 🙌🙌,,2015-01-06 11:24:46 -0800,552546335388606464,,Atlantic Time (Canada)
positive,yes,l_v_rn,0,Ready to do this shit for another year #Coachella2015,,2015-01-06 11:24:37 -0800,552546297769910272,,Pacific Time (US & Canada)
positive,yes,ayejayjay91,1,RT @Annabanana0160: #Coachella2015 set list is out!! 🎶😭😍🎶 http://t.co/iKl0HKRIEW,,2015-01-06 11:24:28 -0800,552546258448302080,,Kabul
positive,yes,DjFubz,0,#Coachella2015 line up released!! I'm excited @DJSPEEDSTA @IM_DEVONJAMES @SoulkidSA http://t.co/RrBrvL3WR3,,2015-01-06 11:24:02 -0800,552546147915816960,"ÜT: -26.7258764,27.8246446",Greenland
positive,yes,StyleHaul,20,RT if you're ready to grab those flower crowns. 🌸🎶🌸 @coachella line-up is out!! #coachella #Coachella2015 http://t.co/16kfTfvfLt,,2015-01-06 11:23:40 -0800,552546058690387968,,Eastern Time (US & Canada)
positive,yes,ronniemanzini,1,Here's a pic of @AZEALIABANKS with @SWAGGMATT tearin it up in the background at #ULTRA! Cant wait for #Coachella2015 http://t.co/x6meRoZRAr,,2015-01-06 11:23:36 -0800,552546039388180480,,Quito
positive,yes,keyanahodges,1,RT @ashleybubba: All it's missing is a little bit of nectar @bassnectar #Coachella2015,,2015-01-06 11:23:27 -0800,552546003501719552,snapchat| keyanahodges,Quito
positive,yes,_FindingNico,0,AC⚡️DC and Bad Religion... My guitar hero dreams come true #coachella2015,,2015-01-06 11:23:05 -0800,552545911927504896,♡ woodstock ♡ ,Pacific Time (US & Canada)
positive,yes,marissaaaxoxo_,2,I'm so fucking excited! #Coachella2015,,2015-01-06 11:22:31 -0800,552545766359973888,,
positive,yes,Gemini_Fantasie,0,"#Coachella2015 Sun nite looks fun w/smaller acts: #JennyLewis (whom I want to see), #Sloan (fun #Canadian band) &amp; #MacDeMarco (#Canadian)",,2015-01-06 11:22:11 -0800,552545684139040768,Canada,Eastern Time (US & Canada)
positive,yes,RoamingGnome,20,"HOW TO SEE ALL THE BANDS AT #COACHELLA2015:
1. Stop obsessing about lineup
2. Start befriending tall people http://t.co/2nKblABWS3",,2015-01-06 11:21:59 -0800,552545632532324352,,Central Time (US & Canada)
positive,yes,kheimy,0,Photo: Woohoo!! #Coachella2015 ;)🙌🎶 http://t.co/xmEAm3D1J3,,2015-01-06 11:21:51 -0800,552545600588484608,Where I wander figuratively.,Singapore
positive,yes,saxxxvgd,2,RT @JeremyHalfbreed: I need to fuck a rich woman so she can pay for me to go #Coachella2015,,2015-01-06 11:20:28 -0800,552545251442053120,looking like a trap star ,Athens
positive,yes,bmd17,0,🙀 Look at this lineup!!! #Coachella2015 http://t.co/MSF7HKhgnU,,2015-01-06 11:20:16 -0800,552545200686764032,"LA, California/SJ, Puerto Rico",Pacific Time (US & Canada)
positive,yes,CameronJaySmith,0,My mood when I saw the #Coachella2015 lineup. http://t.co/3daiSGSPLU,,2015-01-06 11:19:51 -0800,552545098211524608,"Santa Monica, California",Pacific Time (US & Canada)
positive,yes,JulianVandeKamp,0,@AZEALIABANKS I'LL BE THERE JUST FOR YOU #COACHELLA2015 😱😱😱😱😱😱😱😱😱,,2015-01-06 11:19:47 -0800,552545080146681856,,
positive,yes,DavidScho11,0,Wow Southern Californians are in for a treat! #Coachella2015 http://t.co/KzH5gRIvfU,,2015-01-06 11:19:43 -0800,552545062316679168,LA-London-TLV-AA,
positive,yes,luke_ruiz,0,"If you wanna see one of the best live shows ever, DO NOT miss @ratatatmusic for anything. #Coachella2015 #amazing",,2015-01-06 11:19:28 -0800,552545000622678016,,
positive,yes,oliviamaria416,0,#Coachella2015 line up is beautiful 😩😻,"[29.93710797, -89.95288496]",2015-01-06 11:19:22 -0800,552544976266362880,• i am second •,
positive,yes,StevenBrab,0,You had me @ Steely Dan &amp; Caribou #Coachella2015 http://t.co/DKdU8sWfuH,,2015-01-06 11:19:10 -0800,552544926454808576,"Dublin, Ireland",
positive,yes,iansuniverse,1,RT @ohmyjrisa: Kinda wanna go to #Coachella2015.,,2015-01-06 11:19:03 -0800,552544894930415616,where ian is,
positive,yes,anacanunot,2,I'm ready #Coachella2015 http://t.co/JtEX1F70Lj,,2015-01-06 11:18:57 -0800,552544868212674560,C◡̈⃝achella,Alaska
positive,yes,JeremyHalfbreed,2,I need to fuck a rich woman so she can pay for me to go #Coachella2015,,2015-01-06 11:18:54 -0800,552544855805919232,Trinidad W.I. Marseille France,Caracas
positive,yes,DeevoTHEman,1,BRAND NEW! #Coachella2015,,2015-01-06 11:18:25 -0800,552544735005769728,Glass case of emotion,Pacific Time (US & Canada)
positive,yes,valvarez11,0,@Drake at #Coachella2015... now thats something to think about #mymaindreezy,,2015-01-06 11:18:18 -0800,552544707562463232,"Dallas, TX",Alaska
positive,yes,ohmyjrisa,1,Kinda wanna go to #Coachella2015.,,2015-01-06 11:18:10 -0800,552544671013298176,The Netherlands ,Amsterdam
positive,yes,NickDevLV,4,"Can't wait to be chillin at chella
#Coachella2015 #week2 #yuma http://t.co/RNGWMldSzh",,2015-01-06 11:18:07 -0800,552544659445387264,,Pacific Time (US & Canada)
positive,yes,Gemini_Fantasie,0,"#Coachella2015 lineup released. Overall, I'm not excited but Sat lineup looks great! And I saw #MacDeMarco at the #NXNE2014 secret show!",,2015-01-06 11:18:05 -0800,552544650767372288,Canada,Eastern Time (US & Canada)
positive,yes,deborahhxo,0,Lineup will never top last year but I'm still soooo excited to go ahhhhhhh #Coachella2015,,2015-01-06 11:18:04 -0800,552544648481484800,sfc,
positive,yes,joshdelslay,1,RT @mikeanthonie: who's down for #Coachella2015 🔊💕,,2015-01-06 11:17:44 -0800,552544562913497088,,Arizona
positive,yes,krystlmlgz,2,that #Coachella2015 line up tho,,2015-01-06 11:17:27 -0800,552544490632658944,wonderland.,Arizona
positive,yes,tiffanycanfly,0,Who else is super stoked for #Coachella2015 ? http://t.co/QP9Bu8otVn,,2015-01-06 11:17:24 -0800,552544480554156032,,Pacific Time (US & Canada)
positive,yes,alfieniall,0,“@RuthONeill_: Day 3 looks the best BUT I've already seen all the good acts #coachella2015 #dissapointed”1st world problems,,2015-01-06 11:17:02 -0800,552544389822959616,dublin 18,
positive,yes,COLEEEW0RLD,0,#Coachella2015 lineup looking 👍👍👍,,2015-01-06 11:16:59 -0800,552544375658799104,"Allentown, PA",Quito
positive,yes,LexiFunk4,0,“@Forever21: The lineup is here! #Coachella2015 http://t.co/JpuBKJrlL3” @abigailspong WE HAVE TO GO,,2015-01-06 11:16:50 -0800,552544339252215808,,Pacific Time (US & Canada)
positive,yes,HanzG_SF,0,#Coachella2015 here I come! Weekend 1 to be exact! Who's going? I'm excited about the line up! 😍 http://t.co/LO6xiyQN71,"[37.67350058, -122.48067965]",2015-01-06 11:16:47 -0800,552544323045429248,Where the Giants & 49ers Play,Pacific Time (US & Canada)
positive,yes,jay_deez07,0,house music fanatics are going crazy over this coachella lineup right now. #Coachella2015,,2015-01-06 11:16:27 -0800,552544241168445440,"burbank, ca ",
positive,yes,AlexBinczyk,0,The #Coachella2015 line up is out of this world,"[42.27902789, -72.58869158]",2015-01-06 11:16:08 -0800,552544162864988160,Boston | South Hadley,Quito
positive,yes,anacgarcia90,0,#Coachella2015 lineup!!!! 😍 Can't wait! @kaskade @LykkeLi @flo_tweet @FLOSSTRADAMUS @odesza @alt_J @porterrobinson ❤️ http://t.co/mzPlKTiPCZ,,2015-01-06 11:15:45 -0800,552544065154465792,,
positive,yes,iergemrc,0,Wow Stromae a #Coachella2015 bravo,,2015-01-06 11:15:40 -0800,552544042823983104,,
positive,yes,ImTylerYo,4,RT @Se_Quence: The hipster in me is pleased with this lineup. #Coachella2015,,2015-01-06 11:14:59 -0800,552543873248272384,Canada,Eastern Time (US & Canada)
positive,yes,DjDoubleDs,0,For sure I'm buying myself a Sunday ticket #Coachella2015,,2015-01-06 11:14:40 -0800,552543791882964992,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,fionxx,0,"After looking at the lineup, I can't wait until it's April #Coachella2015",,2015-01-06 11:14:37 -0800,552543779027423232,,Eastern Time (US & Canada)
positive,yes,Miguel0_0,0,I seriously need to save up for #Coachella2015,,2015-01-06 11:14:30 -0800,552543751802208256,"Sturgis, Michigan",Eastern Time (US & Canada)
positive,yes,YungConundrum,0,All my favorites are gonna be at Coachella and I ain't gonna miss that shit #Coachella2015,,2015-01-06 11:14:28 -0800,552543741723287552,Los Angeles ,Pacific Time (US & Canada)
positive,yes,Visionz03,6,I need to be there!! #Coachella2015,,2015-01-06 11:14:21 -0800,552543710664458240,New York/New Jersey,Eastern Time (US & Canada)
positive,yes,NickHam,0,I was not planning to go to @Coachella this year and was fine with it...until this lineup!! #Coachella2015,"[37.77682885, -122.41593464]",2015-01-06 11:13:52 -0800,552543589398761472,the Bay,Pacific Time (US & Canada)
positive,yes,dicegamebaby,1,#Coachella2015 Line is...alright,,2015-01-06 11:13:40 -0800,552543538584780800,,Pacific Time (US & Canada)
positive,yes,AnyaChubakova,0,OMG OMGGGGG ACDC DRAKE JACK WHITE TYLER THE CREATOR LIL B OMGGGGGGGGGG #Coachella2015 IS ON FIRE FUCK THAT I LOVE THIS FEST FOREVER,,2015-01-06 11:13:37 -0800,552543528258379776,why limit yourself?,Moscow
positive,yes,autumnday_,0,“@PacSun: What we've all been waiting for. 🙌 #Coachella2015 @coachella http://t.co/SYeZhpvSJ0” I wanna go so bad!!!! 😩😭😭,,2015-01-06 11:13:33 -0800,552543510784921600,Indiana State University,
positive,yes,ThomasJC11,0,This line up! 🔥👌🙌😧💯✔️🔝‼️✳️🔁🔀🎶🎸🎤🎯😎🔥 #Coachella2015 #MustSee  http://t.co/Qg7nSWlBK2,"[42.7246697, -83.34674904]",2015-01-06 11:13:05 -0800,552543391813484544,Acworth / Statesboro,Atlantic Time (Canada)
positive,yes,the_GoldenOreo,0,But I'm not doing acid and selling my soul for a ticket😴. #Coachella2015,,2015-01-06 11:12:44 -0800,552543305859629056,"Angeles Los, Ca☀️",Pacific Time (US & Canada)
positive,yes,MichaelMcSport,0,"Congrats to Randy Johnson, John Smoltz, Pedro Martinez, and Craig Biggio, who will be the headliners at Coachella this year. #Coachella2015",,2015-01-06 11:12:21 -0800,552543208870514688,NYC,Eastern Time (US & Canada)
positive,yes,TrollMeProperly,0,"@kaskade at Coachella? Alongside my favorite rock band ever, AC/DC? Alongside Porter Robinson and many more? YES PLEASE! #Coachella2015",,2015-01-06 11:12:18 -0800,552543197784977408,,
positive,yes,IamKeithMajor,0,I must see @FKAtwigs and Drake 😎 #Coachella2015,,2015-01-06 11:12:17 -0800,552543193620049920,LOS ANGELES,Atlantic Time (Canada)
positive,yes,steph_olmanni,0,Yayyyy!! Our first snow day! Booooo #Coachella2015 lineup is amazing.,"[0.0, 0.0]",2015-01-06 11:12:14 -0800,552543180185673728,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,claud_lizett,1,Yeah I'm going! #coachella2015 #coachella http://t.co/Zk9Vi7fjAe,,2015-01-06 11:11:41 -0800,552543041199030272,California ,
positive,yes,weirdoharmony,5,i just wanna see the queen on coachella VANESSA HUDGENS BABY V #Coachella2015,,2015-01-06 11:11:32 -0800,552543005824270336,Brazil,Buenos Aires
positive,yes,KamKasteIIano,0,When tickets go on sale? @crisdacat “@RealDevinParker: See y'all there! #Coachella2015 http://t.co/vxUaWGvJ1k”,,2015-01-06 11:11:25 -0800,552542972664094720,Views from the 7,Eastern Time (US & Canada)
positive,yes,Mexiistache,0,“@PacSun: What we've all been waiting for. 🙌 #Coachella2015 @coachella http://t.co/YX24Dw9b34” lets go @Yes_im_bIack,,2015-01-06 11:11:20 -0800,552542951621275648,"Medford, Oregon",Pacific Time (US & Canada)
positive,yes,LosRakas,1,RT @MurdaMacRio: Good look @LosRakas #Coachella2015 #TeamPanama,,2015-01-06 11:11:17 -0800,552542942267969536,||| PANABAY |||,Pacific Time (US & Canada)
positive,yes,Pradajames,0,"Watching kids trip balls watching Steely Dan is gonna be something, I'll tell ya what. #coachella2015",,2015-01-06 11:11:13 -0800,552542923280375808,Los Angeles,Pacific Time (US & Canada)
positive,yes,Annabanana0160,1,It's so close I can taste it! 🎡✨😍 #Coachella2015 @coachella,"[36.13551608, -115.24233243]",2015-01-06 11:10:46 -0800,552542811334410240,,Alaska
positive,yes,Mike_PiFF03,0,And then there's that #Coachella2015 lineup... http://t.co/bui62a1bcW,,2015-01-06 11:10:45 -0800,552542806821318656,"Lake Zurich, IL",Central Time (US & Canada)
positive,yes,daisygurrr,0,"TAME IMPALA, FLYLO, CASHMERE CAT, FLOSS, ODESZA, BRAND NEW, CARIBOU !!!!!! So ready #Coachella2015 http://t.co/ueLnTmTInC",,2015-01-06 11:10:36 -0800,552542770649636864,,Arizona
positive,yes,_FindingNico,0,SO EXCITED TO GET SHITTY AND SEE DRAKE BUT NOT REMEMBER AGAIN WITH @marcelboubion #Coachella2015,,2015-01-06 11:10:20 -0800,552542701124874240,♡ woodstock ♡ ,Pacific Time (US & Canada)
positive,yes,Catlovesugly,0,Well if I get to see @AnthonyGreen @brandnewrock and @Drake I'll be the happiest girl #Coachella2015 💕,,2015-01-06 11:10:19 -0800,552542697542938624,,
positive,yes,fmouthedfelines,0,I didn't get Coachella tickets and everyone is going but me. Fuuuuuuuuuuuuuuuuuuuuun. #Coachella2015 http://t.co/THmGq7pVAC,,2015-01-06 11:10:09 -0800,552542655910277120,,
positive,yes,DanielleMireya,0,@grasscberg and I kinda freakin out #Coachella2015 http://t.co/D5E1psn4uk,,2015-01-06 11:09:56 -0800,552542599719161856,,Arizona
positive,yes,khoaa,1,AC⚡️DC is literally my childhood dream come true. #Coachella2015,,2015-01-06 11:09:41 -0800,552542540243935232,Las Vegas,Pacific Time (US & Canada)
positive,yes,GarSkelly,0,"Wow.

Serious lineup #Coachella2015",,2015-01-06 11:09:12 -0800,552542416721707008,Dublin | Ireland,Dublin
positive,yes,kenjaminho,0,IT'S OUT! #coachella2015 coachella TOO STOKED http://t.co/2HEvfBLQSz,,2015-01-06 11:09:01 -0800,552542371498717184,Inviscus | ARC Records,Pacific Time (US & Canada)
positive,yes,misterdisco,0,"""Hell is live performances by @Drake and @davidguetta on the same day, a couple of hours apart."" - Jean-Paul Sartre #Coachella2015",,2015-01-06 11:09:00 -0800,552542366159351808,"Bushwick, Brooklyn, NY",Eastern Time (US & Canada)
positive,yes,JayWoodley3,1,RT @itisjonwilson: So I'm dying right now. I need to go to #Coachella2015 and see @flo_tweet ♡,,2015-01-06 11:08:42 -0800,552542290498322432,insta - jasonrwoodley,Casablanca
positive,yes,andrewjamesp_,1,RT @Kfredddd: So happy I got my ticket presale bc that lineup.... 🔥 #coachella2015,,2015-01-06 11:08:33 -0800,552542252019744768,,Pacific Time (US & Canada)
positive,yes,epick_erick,0,APRIL COME FASTER😫⏳⌛️🙏#Coachella2015 http://t.co/TYJ1JKg8kI,,2015-01-06 11:08:16 -0800,552542180460756992,"Los Angeles,CA✈️El Paso,TX",Central Time (US & Canada)
positive,yes,AshleyNarayan,0,"The lineup is out, let the countdown begin!!! #Coachella2015",,2015-01-06 11:08:05 -0800,552542134600216576,,
positive,yes,LaTaeviaBerry,0,"Ooh me too! Take me with you!  🙆""@kellyhite: I have to get to  #Coachella2015 this year!!!! http://t.co/fak9U6h2ZH""",,2015-01-06 11:08:01 -0800,552542117864931328,Chicago-Nashville-Atlanta,Central Time (US & Canada)
positive,yes,kyleemarie27,0,"Flipping my freaking sh*t over the #Coachella2015 lineup !! 🙈 Wondering if it was specifically curated for me, Kylee Lessard 🙌",,2015-01-06 11:07:52 -0800,552542083035435008,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,saintsantiago,0,#Coachella2015 line up announced. Day 1 looks like fire to me! http://t.co/r02eS8alXC,,2015-01-06 11:07:50 -0800,552542071505289216,"Tree of Life, Sagittarius A* ",Pacific Time (US & Canada)
positive,yes,Mousejunkies,0,It doesn't matter if Johnny Karate and his Magical Guitar Stick aren't playing. #Coachella2015 #Dontforgetyourjauntyhat #Parksandrecreation,,2015-01-06 11:07:39 -0800,552542027565768704,New Hampshire,Quito
positive,yes,OhFatima,1,“@BarrelhouseBKLN: #Coachella2015 http://t.co/6Juq9zFwlT” I need to go!!,,2015-01-06 11:07:32 -0800,552541998344073216,maryland. ,Quito
positive,yes,chelsi96,0,Literally someone for everyone at #Coachella2015,,2015-01-06 11:06:24 -0800,552541713496289280,,London
positive,yes,MagdaYaknowYOO,0,#Coachella2015 I just can't wait,"[52.50724756, 13.38512951]",2015-01-06 11:06:16 -0800,552541678670995456,BERL Air/ Kreuzberg Hills ,Greenland
positive,yes,DJMightyb,0,OMG! @coachella looks NUTS for next year!! ahhhhh! #California #coachella #Coachella2015 #thatlineup,,2015-01-06 11:05:50 -0800,552541569002524672,,Pacific Time (US & Canada)
positive,yes,TracyRepsMusic,0,I wanna see Steely Dan #Coachella2015,,2015-01-06 11:05:31 -0800,552541490342551552,Los Angeles,Pacific Time (US & Canada)
positive,yes,Misty_525,0,Ready for a new adventure and g00d music! Thx @elisatoy #Coachella2015 #Indio (Still have 2nd weekend… http://t.co/iDQr73cSg2,,2015-01-06 11:05:24 -0800,552541461473161216,The B^Y,Pacific Time (US & Canada)
positive,yes,C2TheIsco,0,I told y'all Drake was headlining that shit #Coachella2015 http://t.co/IkBH2zdxCQ,,2015-01-06 11:05:22 -0800,552541452409253888,California,Pacific Time (US & Canada)
positive,yes,JVR24_,0,Time to listen to some of these up comers so I can see them live. #Coachella2015,,2015-01-06 11:05:21 -0800,552541448303046656,90011,Alaska
positive,yes,1kandieg77,0,Finally fucken about time! #Coachella2015 #CoachellaLineUp #OMFG #CantWait #Rage #PLUR #Coachella… http://t.co/NQtKrhHvKc,,2015-01-06 11:04:59 -0800,552541356166754304,,
positive,yes,RowMids,0,Fuck me the #Coachella2015 lineup looks INSANE!! Somebody come with me!! http://t.co/gvCoXe97Gz,,2015-01-06 11:04:49 -0800,552541313175158784,"Sou†h Wes†, UK",London
positive,yes,Kittykvshh_,1,RT @BrianaMelisssa: The weeknd &amp; drake? I THINK SOOOO💘💘💘 #Coachella2015,,2015-01-06 11:04:46 -0800,552541300663525376,,
positive,yes,losershawtty,1,RT @ZaraIsUgly: “@Forever21: The lineup is here! #Coachella2015 http://t.co/Ewa9cRRnXg” pls Allah send me,,2015-01-06 11:04:38 -0800,552541267444654080,SoCal,Eastern Time (US & Canada)
